SPELL NAME,SPELL BASICS,SPELL LEVEL,SCHOOL,RITUAL,CONCENTRATION,COMPONENTS,RANGE,CAST TIME,DURATION,DESCRIPTION,DAMAGE INFO,DAMAGE SPELL ,MELEE SPELL ATTACK,RANGED SPELL ATTACK,ACID,COLD,BLUDGEONING,FIRE,FORCE,LIGHTNING,NECROTIC,PIERCING,POISON,RADIANT,SLASHING,THUNDER,SPELL CATEGORY,AOE,BANISHMENT,BUFF,CONDITIONS,COMMUNICATION,CONCEALMENT,DEBUFF,DEFENSIVE,DIVINATION,HEAL,ILLUSION,ILLUMINATION,MINIONS,MOBILITY,6TH SENSE,OFFENSIVE,OTHER,PLANAR,REALITY WARP,REVIVE/RESTORE,SCALES,TELEPORTATION,WARDING,SAVING THROWS,CHARISMA,CONSTITUTION,DEXTERITY,STRENGTH,WISDOM,CLASS,ARTIFICER,BARD,CLERIC,DRUID,PALADIN,RANGER,SORCERER,WARLOCK,WIZARD
ENSNARING STRIKE,SPELL BASICS,1,CONJURATION,0,,V.@,SELF,1 BONUS ACTION,"CONCENTRATION, UP TO 1 MINUTE@","THE NEXT TIME YOU HIT A CREATURE WITH A WEAPON ATTACK BEFORE THIS SPELL ENDS, A WRITHING MASS OF THORNY VINES APPEARS AT THE POINT OF IMPACT, AND THE TARGET MUST SUCCEED ON A STRENGTH SAVING THROW OR BE RESTRAINED BY THE MAGICAL VINES UNTIL THE SPELL ENDS. A LARGE OR LARGER CREATURE HAS ADVANTAGE ON THIS SAVING THROW. IF THE TARGET SUCCEEDS ON THE SAVE, THE VINES SHRIVEL AWAY.&WHILE RESTRAINED BY THIS SPELL, THE TARGET TAKES 1D6 PIERCING DAMAGE AT THE START OF EACH OF ITS TURNS. A CREATURE RESTRAINED BY THE VINES OR ONE THAT CAN TOUCH THE CREATURE CAN USE ITS ACTION TO MAKE A STRENGTH CHECK AGAINST YOUR SPELL SAVE DC. ON A SUCCESS, THE TARGET IS FREED.&&AT HIGHER LEVELS. IF YOU CAST THIS SPELL USING A SPELL SLOT OF 2ND LEVEL OR HIGHER, THE DAMAGE INCREASES BY 1D6 FOR EACH SLOT LEVEL ABOVE 1ST.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,2,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,0,0,0,0,0,1,0,0,0
ENTANGLE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
ENTHRALL,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*ERUPTING EARTH,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
ETHEREALNESS,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
EVARDS BLACK TENTACLES,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
EXPEDITIOUS RETREAT,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
EYEBITE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FABRICATE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FAERIE FIRE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FALSE LIFE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FEAR,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FEATHER FALL,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FEEBLEMIND,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FEIGN DEATH,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FIND FAMILIAR,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FIND STEED,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FIND THE PATH,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FIND TRAPS,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*FIND VEHICLE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FINGER OF DEATH,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FIREBALL,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FIREBOLT,SPELL BASICS,0,EVOCATION,0,,V.S.@,120 FEET,1 ACTION,INSTANTANEOUS@,"YOU HURL A MOTE OF FIRE AT A CREATURE OR OBJECT WITHIN RANGE. MAKE A RANGED SPELL ATTACK AGAINST THE TARGET. ON A HIT, THE TARGET TAKES 1D10 FIRE DAMAGE. A FLAMMABLE OBJECT HIT BY THIS SPELL IGNITES IF IT ISN’T BEING WORN OR CARRIED.&&AT HIGHER LEVELS. THIS SPELL’S DAMAGE INCREASES BY 1D10 WHEN YOU REACH 5TH LEVEL (2D10), 11TH LEVEL (3D10), AND 17TH LEVEL (4D10).@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,2,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,1,0,0,0,0,0,1,0,1
FIRE SHIELD,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FIRE STORM,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*FLAME ARROWS,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FLAME BLADE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FLAME STRIKE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FLAMING SPHERE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FLESH TO STONE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FLY,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FOG CLOUD,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FORBIDDANCE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FORCECAGE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FORESIGHT,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FREEDOM OF MOVEMENT,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
FRIENDS,SPELL BASICS,0,ENCHANTMENT,0,,S.M. (A SMALL AMOUNT OF MAKEUP APPLIED TO THE FACE AS THIS SPELL IS CAST)@,SELF,1 ACTION,"CONCENTRATION, UP TO 1 MINUTE@","FOR THE DURATION, YOU HAVE ADVANTAGE ON ALL CHARISMA CHECKS DIRECTED AT ONE CREATURE OF YOUR CHOICE THAT ISN’T HOSTILE TOWARD YOU. WHEN THE SPELL ENDS, THE CREATURE REALIZES THAT YOU USED MAGIC TO INFLUENCE ITS MOOD AND BECOMES HOSTILE TOWARD YOU. A CREATURE PRONE TO VIOLENCE MIGHT ATTACK YOU. ANOTHER CREATURE MIGHT SEEK RETRIBUTION IN OTHER WAYS (AT THE DM’S DISCRETION), DEPENDING ON THE NATURE OF YOUR INTERACTION WITH IT.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,6,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,0,1,0,0,0,0,1,1,1
*FROSTBITE,SPELL BASICS,0,EVOCATION,0,,V.S.@,60 FEET,1 ACTION,INSTANTANEOUS@,"YOU CAUSE NUMBING FROST TO FORM ON ONE CREATURE THAT YOU CAN SEE WITHIN RANGE. THE TARGET MUST MAKE A CONSTITUTION SAVING THROW. ON A FAILED SAVE, THE TARGET TAKES 1D6 COLD DAMAGE, AND IT HAS DISADVANTAGE ON THE NEXT WEAPON ATTACK ROLL IT MAKES BEFORE THE END OF ITS NEXT TURN.&&AT HIGHER LEVELS. THE SPELL’S DAMAGE INCREASES BY 1D6 WHEN YOU REACH 5TH LEVEL (2D6), 11TH LEVEL (3D6), AND 17TH LEVEL (4D6).@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,2,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,0,0,0,1,0,0,1,1,1
GASEOUS FORM,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GATE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GEAS,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GENTLE REPOSE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GIANT INSECT,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GLIBNESS,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GLOBE OF INVULNERABILITY,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GLYPH OF WARDING,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GOODBERRY,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GRASPING VINE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GREASE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GREATER INVISIBILITY,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GREATER RESTORATION,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*GREEN-FLAME BLADE,SPELL BASICS,0,EVOCATION,0,,V.M. (A WEAPON)@,5 FEET,1 ACTION,INSTANTANEOUS@,"AS PART OF THE ACTION USED TO CAST THIS SPELL, YOU MUST MAKE A MELEE ATTACK WITH A WEAPON AGAINST ONE CREATURE WITHIN THE SPELL'S RANGE, OTHERWISE THE SPELL FAILS. ON A HIT, THE TARGET SUFFERS THE ATTACK'S NORMAL EFFECTS, AND GREEN FIRE LEAPS FROM THE TARGET TO A DIFFERENT CREATURE OF YOUR CHOICE THAT YOU CAN SEE WITHIN 5 FEET OF IT. THE SECOND CREATURE TAKES FIRE DAMAGE EQUAL TO YOUR SPELLCASTING ABILITY MODIFIER.&&AT HIGHER LEVELS. AT 5TH LEVEL, THE MELEE ATTACK DEALS AN EXTRA 1D8 FIRE DAMAGE TO THE TARGET, AND THE FIRE DAMAGE TO THE SECOND CREATURE INCREASES TO 1D8 + YOUR SPELLCASTING ABILITY MODIFIER. BOTH DAMAGE ROLLS INCREASE BY 1D8 AT 11TH LEVEL AND 17TH LEVEL.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,2,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,0,0,0,0,0,0,1,1,1
GUARDIAN OF FAITH,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GUARDS AND WARDS,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
GUIDANCE,SPELL BASICS,0,DIVINATION,0,,V.S.@,TOUCH,1 ACTION,"CONCENTRATION, UP TO 1 MINUTE@","YOU TOUCH ONE WILLING CREATURE. ONCE BEFORE THE SPELL ENDS, THE TARGET CAN ROLL A D4 AND ADD THE NUMBER ROLLED TO ONE ABILITY CHECK OF ITS CHOICE. IT CAN ROLL THE DIE BEFORE OR AFTER MAKING THE ABILITY CHECK. THE SPELL THEN ENDS.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,1,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,1,0,1,1,0,0,0,0,0
GUIDING BOLT,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*GUST,SPELL BASICS,0,TRANSMUTATION,0,,V.S.@,30 FEET,1 ACTION,INSTANTANEOUS@,"YOU SEIZE THE AIR AND COMPEL IT TO CREATE ONE OF THE FOLLOWING EFFECTS AT A POINT YOU CAN SEE WITHIN RANGE:&*$ONE MEDIUM OR SMALLER CREATURE THAT YOU CHOOSE MUST SUCCEED ON A STRENGTH SAVING THROW OR BE PUSHED UP TO 5 FEET AWAY FROM YOU.&*$• YOU CREATE A SMALL BLAST OF AIR CAPABLE OF MOVING ONE OBJECT THAT IS NEITHER HELD NOR CARRIED AND THAT WEIGHS NO MORE THAN 5 POUNDS. THE OBJECT IS PUSHED UP TO 10 FEET AWAY FROM YOU. IT ISN’T PUSHED WITH ENOUGH FORCE TO CAUSE DAMAGE.&*$YOU CREATE A HARMLESS SENSORY AFFECT USING AIR, SUCH AS CAUSING LEAVES TO RUSTLE, WIND TO SLAM SHUTTERS SHUT, OR YOUR CLOTHING TO RIPPLE IN A BREEZE.@",DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,6,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,0,0,0,1,0,0,1,0,1
GUST OF WIND,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HAIL OF THORNS,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HALLOW,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HALLUCINATORY TERRAIN,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HARM,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HASTE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*HAYWIRE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HEAL,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HEALING WORD,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HEAT-METAL,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HELLISH REBUKE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HEROES FEAST,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HEROISM,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HEX,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HOLD MONSTER,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HOLD PERSON,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HOLY AURA,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HUNGER OF HADAR,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HUNTERS MARK,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
HYPNOTIC PATTERN,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*ICE KNIFE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
ICE STORM,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
IDENTIFY,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
ILLUSORY SCRIPT,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
IMPRISONMENT,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
INCENDIARY CLOUD,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*INFALLIBLE RELAY,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
INFLICT WOUNDS,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
INSECT PLAGUE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*INVESTURE OF FLAME,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*INVESTURE OF ICE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*INVESTURE OF STONE,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*INVESTURE OF WIND,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
INVISIBILITY,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
*INVISIBILITY TO CAMERAS,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
JUMP,SPELL BASICS,,,,,,,,,,DAMAGE INFO,,,,,,,,,,,,,,,,SPELL CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,SAVING THROWS,,,,,,CLASS,,,,,,,,,
